date_semaine,1015,1022,1023,1026,1027,1035,1037,1039,1042,1043,1045,1047,1048,1055,1058,1059,1072,1074,1084,1093,1094,1100,1101,1102,1103,1104,1106,1107,1108,1110,1126,1129,1134,1141,1149,1150,1151,1153,1166,1169,1171,1172,1185,1186,1190,1193,1194,1195,1196,1198,1200,1201,1212,1213,1214,1223,1228,1229,1230,1231,1232,1234,1249,1251,1254,1261,1264,1268,1271,1273,1274,1279,1283,1289,1290,1291,1292,1296,1298,1302,1303,1304,1305,1504,1524,1538,1539,1541,1548,1549,1553,1602,1603,1604,1801,1802,2060,2061,2100,2101,2102,2103,2107,2109,2111,2117,2118,2251,2255,2306,2307,2313,2318,2319,2335,2343,2344,2346,2348,2355,2367,2368,2369,2386,2389,2391,2392,2396,2405,2408,2411,2415,2424,2426,2427,2437,2441,2488,2489,2498,2499,2500,2501,2518,2521,2523,2537,2538,2539,2540,3101,3103,3104,3106,3107,3108,3113,3114,3115,3116,3117,3118,3120,3416,3421,9050,1211,1308,1605,2431
2023-03-05,1.428571428571429,0.0,0.0,0.0,5.142857142857143,0.0,0.0,4.0,7.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.428571428571429,0.0,3.571428571428572,0.0,2.142857142857143,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12,1.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.428571428571429,0.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-19,1.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.428571428571429,6.0,3.571428571428572,5.142857142857143,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-26,1.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.428571428571429,6.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285714285714286,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5714285714285714,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-02,1.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.428571428571429,6.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142857142857143,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-09,2.142857142857143,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,6.285714285714286,6.857142857142857,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.4,0.0,0.6,3.0,0.0,4.428571428571429,6.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.142857142857142,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4285714285714285,0.0,3.0,1.8,2.4,0.7142857142857143,1.8,0.0,0.0,0.0,1.428571428571429,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.428571428571428,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,2.285714285714286,8.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,1.428571428571429,0.0,0.0,0.0,0.0,2.285714285714286,0.0,4.0,7.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,2.857142857142857,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.428571428571429,6.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.285714285714286,2.285714285714286,1.714285714285714,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,1.428571428571429,0.0,0.0,0.0,0.0,8.0,0.0,4.0,7.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.428571428571429,6.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285714285714286,0.0,0.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,3.428571428571428,0.0,0.0,0.0,1.714285714285714,0.0,2.0,0.5714285714285714,0.0,0.0,2.857142857142857,3.0,0.0,6.857142857142857,0.0,2.857142857142857,3.0,0.0,2.571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,5.0,0.0,0.0,0.0,0.0,8.0,4.4,4.0,5.0,6.285714285714286,10.28571428571429,4.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,2.0,6.0,15.0,0.0,3.0,3.0,0.0,4.428571428571429,6.0,3.571428571428572,7.714285714285714,9.428571428571429,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.428571428571429,0.0,0.0,8.0,8.0,0.0,4.0,0.0,12.0,2.0,12.0,12.0,12.0,0.0,6.0,1.0,0.4285714285714285,0.0,3.0,9.0,2.4,0.7142857142857143,1.8,0.0,0.0,0.0,1.428571428571429,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.428571428571428,0.0,0.0,0.0,2.571428571428572,0.0,6.0,0.8571428571428571,0.0,0.0,10.0,3.0,0.0,16.0,0.0,7.571428571428571,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.285714285714286,4.285714285714286,0.0,0.8571428571428571,0.0,1.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.714285714285714,0.5714285714285714,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07,2.142857142857143,0.0,0.0,0.0,0.0,1.142857142857143,2.0,4.0,5.0,6.285714285714286,6.857142857142857,1.6,0.0,0.0,0.0,2.857142857142857,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,6.0,5.4,0.0,0.6,3.0,0.0,4.428571428571429,6.0,3.571428571428572,1.285714285714286,1.571428571428572,1.428571428571429,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,1.142857142857143,2.285714285714286,0.0,4.0,0.0,1.714285714285714,0.2857142857142857,1.714285714285714,1.714285714285714,1.714285714285714,0.0,2.0,1.0,0.4285714285714285,0.0,3.0,1.8,2.4,0.7142857142857143,1.8,0.0,0.0,0.0,1.428571428571429,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.428571428571428,0.0,0.0,0.0,0.8571428571428571,0.0,0.7142857142857143,0.8571428571428571,0.0,0.0,1.428571428571429,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.8571428571428571,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-14,3.571428571428572,0.0,0.0,0.0,0.0,1.714285714285714,4.0,4.0,0.0,6.285714285714286,9.142857142857142,3.2,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142857142857143,6.0,7.8,0.0,1.2,15.0,0.0,4.428571428571429,6.0,3.571428571428572,8.0,6.285714285714286,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,0.0,0.0,0.0,2.285714285714286,0.0,4.0,5.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6,4.8,2.857142857142857,3.6,0.0,0.0,0.0,2.857142857142857,0.0,0.5714285714285714,2.857142857142857,1.142857142857143,0.0,0.0,0.0,0.5714285714285714,1.142857142857143,0.0,3.428571428571428,0.0,0.0,0.0,3.428571428571428,0.0,3.0,1.142857142857143,0.0,0.0,0.0,3.0,0.0,1.428571428571429,0.0,0.0,3.0,0.0,0.0,1.428571428571429,0.0,0.0,0.0,0.0,0.0,2.571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,1.142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,13.14285714285714,0.0,1.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.5714285714285714,0.5714285714285714,1.428571428571429,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-05-21,1.428571428571429,0.0,0.0,0.0,0.0,3.428571428571428,0.0,4.0,5.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.428571428571429,6.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.5714285714285714,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.428571428571428,0.0,0.0,0.0,1.714285714285714,0.0,2.714285714285714,0.5714285714285714,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-05-28,2.142857142857143,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,6.857142857142857,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.4,0.0,0.6,3.0,0.0,4.428571428571429,6.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,1.142857142857143,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4285714285714285,0.0,3.0,1.8,2.4,0.7142857142857143,1.8,0.0,0.0,0.0,1.428571428571429,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.428571428571428,0.0,0.0,0.0,2.571428571428572,0.0,0.7142857142857143,0.8571428571428571,0.4285714285714285,0.0,0.0,3.0,0.0,1.428571428571429,0.0,0.0,3.0,0.0,0.0,1.428571428571429,0.0,0.0,0.0,0.0,0.0,1.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-04,1.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.428571428571429,6.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.428571428571428,0.0,0.0,0.0,1.714285714285714,0.0,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,1.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.5714285714285714,4.428571428571429,6.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,1.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285714285714286,0.0,0.0,0.0,1.714285714285714,0.0,2.142857142857143,0.5714285714285714,0.0,0.0,0.0,3.0,0.0,1.571428571428572,0.0,0.0,3.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.285714285714286,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14285714285714,18.85714285714286,0.0,0.0,0.0,0.0,0.0
2023-06-18,1.428571428571429,0.0,0.0,1.428571428571429,0.0,2.285714285714286,0.0,4.0,5.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.428571428571429,6.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.428571428571428,0.0,0.0,0.0,1.714285714285714,0.0,2.571428571428572,0.5714285714285714,0.0,0.8571428571428571,5.142857142857143,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,1.428571428571429,0.0,0.0,0.0,5.714285714285714,0.0,0.0,4.0,5.0,4.0,4.571428571428571,0.0,0.0,0.0,0.0,2.571428571428572,1.0,0.0,2.857142857142857,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.428571428571429,6.0,3.571428571428572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.5714285714285714,1.714285714285714,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285714285714286,0.0,0.0,0.0,1.714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,4.571428571428571,3.0,0.0,2.142857142857143,0.0,0.0,3.0,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,5.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.142857142857142,2.571428571428572,0.0,0.0,0.0,0.0
